realization_id,age_ka_bp__S1_01,age_ka_bp__S1_02,age_ka_bp__S1_03,age_ka_bp__S1_04,age_ka_bp__S1_05,age_ka_bp__S1_06,age_ka_bp__S1_07,age_ka_bp__S1_08,age_ka_bp__S1_09,age_ka_bp__S1_10,age_ka_bp__S1_11,age_ka_bp__S1_12,age_ka_bp__S1_13,age_ka_bp__S1_14,age_ka_bp__S1_15,age_ka_bp__S1_16,age_ka_bp__S1_17,age_ka_bp__S1_18,age_ka_bp__S1_19,age_ka_bp__S1_20,age_ka_bp__S1_21,age_ka_bp__S1_22,age_ka_bp__S1_23,age_ka_bp__S1_24,age_ka_bp__S1_25,age_ka_bp__S1_26,age_ka_bp__S1_27,age_ka_bp__S1_28,age_ka_bp__S1_29,age_ka_bp__S1_30,age_ka_bp__S1_31,age_ka_bp__S1_32,age_ka_bp__S1_33,age_ka_bp__S1_34,age_ka_bp__S1_35,age_ka_bp__S1_36,age_ka_bp__S1_37,age_ka_bp__S1_38,age_ka_bp__S1_39,age_ka_bp__S1_40,age_ka_bp__S1_41,age_ka_bp__S1_42,age_ka_bp__S1_43,age_ka_bp__S1_44,age_ka_bp__S1_45,age_ka_bp__S1_46,age_ka_bp__S1_47,age_ka_bp__S1_48,age_ka_bp__S1_49,age_ka_bp__S1_50,age_ka_bp__S1_51,age_ka_bp__S1_52,age_ka_bp__S1_53,age_ka_bp__S1_54,age_ka_bp__S1_55,age_ka_bp__S1_56,age_ka_bp__S1_57,age_ka_bp__S1_58,age_ka_bp__S1_59,age_ka_bp__S1_60,age_ka_bp__AUX_400
Barker_MC_06567,11.302783842717769,12.6718892259537,14.514685837048994,16.764072937699595,24.15165232271994,28.233545531872334,29.540486687441774,33.082298724700863,34.068322562369808,35.071445798860154,37.335212163652827,38.985077533948804,41.274940856795482,43.305531126952054,47.399964960086002,56.065837502400996,59.148338947264008,71.353983729407403,72.395864618291597,76.493847509710903,84.006925900499724,87.564153046885536,91.314215759622726,100.39168427722296,105.72378784324655,110.32525387442175,110.44577490032702,130.3254536327118,137.01992929353185,139.88152057602696,159.46035727917328,162.82815428042969,163.88696564334273,171.21880254687909,174.5445220469764,176.12518284563967,177.60911213214416,179.5463645944607,190.26726587116448,193.20804064075915,198.04162478714687,199.52864665109232,217.8113689963599,227.49617513564959,229.31721823751249,242.67335619492533,247.3839631990225,249.72427501780174,251.38661171383305,258.48218075524039,265.06169434655465,317.95687805804755,337.29504336760897,343.3610536335047,349.90529877942964,352.292326997212,365.79696024950272,368.53957935426666,372.50757277711693,377.73901413665061,401.10882238405577
Barker_MC_06568,11.359660512345489,12.671943274221311,14.640400185154139,17.385766365736856,23.962594722188872,27.674279586540838,30.099505536500143,32.676137085369405,34.011421140815322,36.008451578048771,37.526536781793446,38.856617336506055,42.277760370305309,43.701712918927512,48.081636188234377,55.884296279527462,58.997660184429314,71.943616457476466,72.629188093030891,76.970254215309936,82.384838517178409,87.385085867373022,90.325518256366308,99.179865746827119,106.27286446143404,109.7006446683787,112.37019450666592,129.41026771290962,136.43055934539592,138.70064044433298,161.25087312463589,164.57207331721864,165.57455128795954,170.70596493082689,174.32267547014391,175.34364615236419,177.92428150017562,178.45706913389631,187.97093674877493,192.14172470885967,197.72367728524219,202.15039030609199,217.11527363854663,227.64054257152208,229.05969176127437,241.93268555416159,247.03710265207354,249.92907543111119,252.23341219231347,259.8459026875193,264.65093419414768,316.95257208924312,337.06693950279549,340.30248358167063,350.52414301886319,350.90377953471824,366.15327416453636,370.14231095710301,372.38346477827753,379.0239842004961,399.80771609498112
Barker_MC_06569,11.406643435615393,12.937290378386345,14.45310020558966,16.709512011376077,23.765533691632765,27.939982988188003,30.222888341103804,33.308140897635802,33.706565826974334,35.506049007572692,37.208559024320159,40.00217848253665,42.399870642956905,44.155528585829622,47.292537569520881,55.991047810332212,59.788235334492889,72.038172032372756,73.145267737457246,77.443320067058764,82.431420129307881,87.058489205695977,89.976280990639196,100.85194105217403,106.14894832981368,110.07996123200624,111.73337026712932,128.84721096996969,134.83959237613246,138.53692301855585,160.83275184412506,164.57100071051431,165.00871654431552,169.11553346985872,171.49301311221905,175.88007834683648,177.14242843453323,178.85326391027104,187.77836995657111,191.3765445925313,198.44542449927141,201.92748671309539,217.3486870236591,226.56462870675713,227.84485496741186,243.22770399371032,247.38672492485469,249.10046462266467,252.03293025357937,260.99233372418007,265.23721781058049,317.46724656681516,335.42731963378355,341.07110835261102,350.30836412554947,351.76865449429158,367.70942816381205,369.53083546613578,373.57885068226358,378.94287717300824,400.05918813819272
Barker_MC_06570,11.231728523658482,12.776900802860581,14.417072210871163,17.346839893208475,23.686219002817683,27.90505829462797,29.794916976963922,32.716044981273257,33.479223387410663,35.562182164577557,37.16074609686946,38.847108512814252,41.172005810812166,43.556913231245709,47.055129730739424,55.31401867752632,59.836110553982941,71.481813647110457,72.780026370113518,76.076562956790028,82.925921798648503,87.262774776626188,91.202619028040189,99.709708260076752,106.63413723900891,108.90298495130655,111.27695415352038,130.67218403852178,135.16923508899743,139.49515320722395,160.82852985375808,163.74551818766199,164.09014447897897,167.88429014918907,173.76749673625139,175.00958463997387,177.02725483554718,177.34662454680998,191.16111225562827,192.13456633898417,197.60171610771096,199.8960012786099,218.98746823835236,227.23016498396274,228.17187295656566,242.4464959493223,246.98436560464125,249.13814156758383,251.79179784925347,259.41276775970397,263.49855641180596,318.08861876901432,337.60035747627882,341.49263272502793,350.10936767984469,350.72970728446188,365.87376660788641,368.47745650466231,373.35445796784171,377.15823524049199,400.24377934347297
Barker_MC_06571,11.226115167605299,12.934053536195465,14.735544736231768,17.178378512815545,24.113713419563656,27.88269972780558,29.57398280885041,32.609660375088751,33.265244612510344,35.990952882128035,37.935826490155904,39.099720793515459,41.025485880034189,44.345440548695123,47.662389552195037,56.053151243092401,59.475269721965127,71.250811332107773,72.815548641733002,76.926729124312502,84.224965108057617,87.000012630764587,91.0960273781957,100.67598045122995,106.18495288847329,109.01417477713254,111.64007050370789,129.87801848531717,135.65896566645355,137.77399459853922,161.62760361599268,163.33155835381314,165.4024215915455,168.71241787867541,171.67871722766819,176.03460044327394,177.51633618792957,177.56088443713844,191.00512332466312,193.94893045068471,199.90742029750336,200.85092709559498,216.06307142366188,225.93638487761618,227.84852511597083,243.04326040971426,246.41706546259513,248.51923787616843,252.21500643827244,259.59594409485993,263.06141528542452,317.77474405705408,334.13773652826472,340.3372238379838,350.14748678761651,351.18213372860833,366.02514057989794,369.59504045486852,373.73109560025455,377.22888557491001,400.90905863738209
Barker_MC_06572,11.448525886865852,12.62736917853853,14.531719544647757,17.369337217219581,23.908244617362183,27.875430104843588,29.556777486167515,33.274485383157192,33.620660375439186,35.567460842957502,37.830982112881266,39.668157328028755,42.039454577398359,43.458377106175732,48.042812840094541,55.730172647211688,59.814755613622296,71.670417904404957,72.417331298143523,76.278816146559421,82.4596752724173,86.815576700965309,90.030552990952074,98.955438976987367,104.96716943769583,110.40266795474136,110.40738995820284,129.71060669955256,136.66179353608786,139.75113494937878,160.99180768718637,163.36331127501953,164.71181586834896,168.38715792726521,173.13115500227798,174.5891507900254,177.41662308462682,180.08151765747888,188.71892586327994,189.71858185653136,199.54894285336326,200.62741227428387,216.81125946733164,225.44961886067696,228.96359164888807,242.35418870579662,246.71029283115729,248.86660260527552,252.33095071411384,260.65719310924277,265.92470905174349,317.36748349605313,337.3304651375571,343.86430185116535,349.96804138083468,351.09308229238854,367.38130487576728,368.78952031245223,373.54234044306747,378.49016865186229,398.73153412109696
Barker_MC_06573,11.419495412006885,12.772796124016457,14.662572198244371,17.220924784875358,23.619182282863086,28.144557342785898,29.828183454809185,32.5455713625838,34.339837487112391,35.283310196586086,37.389769307984693,39.793951826610197,42.004314773358864,43.561869297907762,47.590816253792845,55.153976850962138,59.915415193769121,71.826552030191465,72.718464838302722,77.215354115763319,83.200324497409014,86.851841499267096,91.211819610485875,99.920733997791615,104.93809038008972,110.51595671655635,112.97784074663011,129.91316724079886,135.74926775254437,137.85039258658688,159.7202884674839,165.48671393150082,165.75649016200526,169.58796978552994,171.70561701053546,175.63958671503408,176.66418767268826,177.78076824932413,190.77962705515662,193.99692448765148,198.94465695744958,200.57482349522098,215.35030091263212,227.37522103484787,228.97005610309213,241.78475764038896,246.74639205701104,248.46879182801155,251.34986459395208,258.78850548191252,265.84583338615238,317.97028342449624,337.43176513557063,340.46624650357978,350.30256483649271,351.5498813675589,366.69158750294935,370.13343527772849,373.84928980283064,378.24513908591149,400.09336910281678
Barker_MC_06574,11.400440441653695,12.644329690320145,14.442278081282646,16.798018020869343,23.847617785511545,27.944344461620002,29.613937621861368,32.893201868607186,33.473129022997632,34.872939793159681,37.93157770695079,39.806905365562564,41.337174203561972,43.582293594507931,48.19324637293635,56.05759865406857,58.864091056311125,72.116664004526413,72.309404323738079,76.491538801790043,84.680622718402191,87.825011904273779,91.165416026506648,99.443525673904944,104.991031174798,110.70793539448799,111.8504838476163,130.2420567542255,136.46525187193751,140.21777957748122,159.46083494166203,162.84285802829959,166.28422423871928,168.3629061410098,173.94837095762082,175.55690416578705,176.36807191594986,179.57949148288617,189.8917308733599,191.81848928851642,198.52088862547996,201.27189670338757,217.6100169646642,227.29062061837118,227.84835561505619,242.20745480656151,247.25935267383124,248.10170682330488,252.15823219631466,260.02615324805652,265.56430197657767,317.58152678906652,335.35694461755639,344.28247686420718,350.57341834972937,352.2824860141265,367.10030604756173,370.19260377855119,372.22370668745361,378.18834670808167,398.96250487691759
Barker_MC_06575,11.323895888807421,12.873943522296484,14.421192951123484,17.036479338693745,23.839909328083703,27.832480758064982,29.944976825163639,33.302186736518898,33.592268523101779,35.890794734105356,38.039993125101013,39.252363436656132,41.106118309180083,43.534196361148219,48.069184163086625,55.616193983372014,59.476318270260656,71.279085971057,73.150801503793488,76.676910065470892,83.336690770032661,86.850774219303602,90.933866842203443,99.184717934770362,105.70391217546667,109.2251804280655,112.71998377125702,128.87756327154219,135.19750411102677,139.12316823957835,160.06250381227613,165.0540935089291,165.48721842348229,169.62751401582875,172.15671668116931,176.0949810185873,176.76974341676225,177.40230268559796,190.54445500903779,194.21204396314872,198.02294149071946,200.36275557547447,217.38575903418973,225.51348068225499,228.80514377953057,242.37259303751108,246.99391156495898,247.94885478211646,251.4574902916043,259.12228649533927,262.67360415467078,317.69392142950562,334.60670472119739,342.29529992622236,349.51342564303553,351.09827327286519,367.34120776048849,368.65445113962591,372.67464735242004,377.72617278354392,398.87918862314899
Barker_MC_06576,11.302975033803067,13.005717535722628,14.428866466902409,16.834394895725396,23.695067474615858,27.730908142145747,29.801881507251469,32.615493073875392,33.532204373454086,35.58540734360183,37.022063412355841,39.808317529298371,41.487699941806959,43.63641251777652,47.250259888642667,55.978549619306008,59.03748740555573,71.165348087265414,73.047495949511259,76.534092292248971,82.644779609409696,86.939685723484317,90.417583301933291,100.57848307522382,105.70020637170643,109.34281074015554,112.55116932562808,130.1841536150568,137.16218255151932,137.55739758463929,161.27552000811141,163.77648162490689,163.80279501573881,169.71133224917642,174.02888493263228,175.03247965601284,176.98678118462269,178.6127390638832,187.68767317672919,192.94428520606573,197.87341266716126,199.45911297528392,217.28174021834602,226.69506294999843,228.77018595049472,242.13417357951431,246.53681472285911,250.23977715422578,251.97492699121443,260.70238229438269,264.52711037130729,317.69225024073052,336.03308242947588,341.48473497711291,351.05227693215375,351.06072142203323,367.67728897943783,369.49064639784336,371.81876317305409,378.90418192775127,400.9070427878093
Barker_MC_06577,11.246312446437901,13.007506746456674,14.683288021618532,17.027801836625365,23.461074431637432,27.696633654284845,29.672788388819104,33.093212437000773,33.837469279734108,35.391034023044107,37.013818923999331,39.729915641832086,41.270056210817927,43.465639288722379,48.040656382812728,55.418362524587046,59.051892732910751,71.64299809692038,72.789855675001576,76.517818435728614,84.359581387696991,87.910415280710907,90.063894156687624,98.606957850460631,105.25041147285881,109.40727864437389,111.14118609473574,130.70057761978612,136.62309771737759,138.63678244332237,161.59470528610819,163.15868897301709,163.9575147164459,168.85305470279351,174.08765646764468,175.54043549481779,178.86904342830118,180.05280744666544,188.71938517318722,192.91879532665891,198.39275397170775,201.84307264022078,218.87468427972718,225.67124516118116,228.35116415465865,243.15914696846812,247.76148646923122,248.66743376202788,251.68536239295833,260.61461352757232,263.57312296011906,318.29886627036507,334.98799367722654,340.30755239149391,349.84860683008026,352.35604008847758,367.87252708305391,368.92923383074549,371.95367648907973,377.27251442498033,399.33406914660361
Barker_MC_06578,11.311702663883976,12.864145019630516,14.706590868523715,17.590218680083215,23.362898744879757,27.641067635502164,30.163271510181747,32.855243750445972,33.833564057465281,35.633690774600375,37.440677450562241,39.537550786519418,42.287547623464022,44.211602774805499,47.641483659309834,55.410541163983943,59.057728494154418,71.372626635019628,73.219392320715627,76.329313371198239,82.587122764398771,86.916462460799892,90.280647225545437,99.004878717558782,105.45142809012789,111.25876643878988,112.68383901027754,130.95390806747051,135.81257787083501,138.78493650282286,159.6527639252914,163.159956175893,164.2930478666176,171.20942604299881,172.45687151564232,174.94401241918879,176.6062126574962,179.74128021914143,189.9925148931224,192.92791294279996,197.90491739096035,200.66226608729312,218.95644333739079,226.03378135679472,228.5368656031342,243.12631158338596,247.78660800840902,249.15367817243734,251.80236770157003,258.47622645900827,265.14305562401216,318.19453614539839,333.9257473896472,345.02134904296304,350.29266453218469,351.80403745123454,366.4915153177455,370.41545023550492,372.47586365741881,377.55165250122644,400.12445044246385
Barker_MC_06579,11.303471728484773,12.955101512791153,14.501515711938676,16.848139748512441,23.963693872008172,28.230494355970503,29.989019021611078,33.049531369047195,33.707587491903666,35.686270489440659,37.632988442330195,40.046095785404255,41.871882690764913,43.208979592295258,48.116188321333013,55.860481870730105,59.603142960002366,71.899825941584481,72.506962989333772,77.308011861756214,84.300860882974348,87.362313871506757,90.957308842784172,100.63733620439773,106.03036194963843,110.10457142432399,113.0006949593627,130.27656318195181,136.00874295746431,138.25944153308683,160.5069252567593,163.71894166580398,164.37605179096181,168.40326925685193,174.78623260931244,177.98775147294987,178.70546911211653,178.8184505434624,187.32560850325248,192.00241571414972,197.35460520904499,199.42289132251372,217.27889616284304,227.37404633578805,228.42582507337545,242.83378670347102,246.40109689102701,248.58684003174238,252.10496882644881,261.14755855780788,263.38979402499797,316.95179291367401,337.59460282178003,345.6228738511395,349.78939087821823,351.81945042535477,366.5190579826205,369.08861867279825,372.09537889555941,377.48775169154538,400.18738849238429
Barker_MC_06580,11.368249670201438,12.75156093323562,14.55835536312085,17.495327786565124,23.730586381139762,27.823026624994775,29.771578033805394,32.696996781832915,33.970367727728693,35.830186096433067,36.882704479738933,39.76072467645173,40.9310377905107,43.202435250585296,48.086921044358583,55.390236791146748,59.774188112988838,71.749535381986519,72.408366586711111,77.195845632761518,82.584944869559976,87.913614574237826,90.009057312952848,99.129488080993852,105.17873805228778,109.38423463639488,111.46202952045502,129.18242381039965,135.34169776111835,138.8089531254505,160.2183250907857,163.36047984430948,165.1994535397431,170.66335743753774,173.12854940250989,177.91764409635425,178.78250269844594,179.62882457700172,187.92487086447895,193.00145074640955,197.53597616049973,202.40420887506696,215.70109519826187,225.69995512691753,227.7662422836859,242.28151344540137,246.54437210295291,250.04320772693063,252.33221239787804,260.24899150154198,265.25201755765869,317.97413528257755,335.93549016113877,343.29332575580361,350.30664972902355,350.68716252040423,367.31480585276876,370.02857270856549,373.31553338713445,378.28857264527073,400.71742857924642
Barker_MC_06581,11.440915370501637,12.636712783774428,14.686319273108955,17.515269594972267,24.067237120905762,27.766738659520204,30.266173608550343,32.690858979198218,34.469226935995245,34.794811007697348,37.383984471485782,40.298964866203242,41.262105029829563,44.083444895801115,47.883526180995986,55.364817746181721,58.912577105654997,71.27491225124075,72.94894000025846,76.793211765106278,84.090248547092742,87.867602229717107,90.007503137833922,99.152385537836366,105.03101161854016,110.02239707072644,112.34998917905932,128.60535687227284,135.75044575172592,139.18144325177266,160.36848834463535,163.48173812986639,165.5344594109217,168.38662357018174,172.81297324624992,177.50932290270612,178.32639584644639,179.60612629478729,189.10351885079251,190.60498182676432,197.88239095531409,201.37219846143103,215.82630681734358,228.06084447414904,229.35402409155873,241.72847241081135,247.45685894301408,248.42976242174865,251.9432043833184,259.57236266192064,263.97180879404465,317.60948864341253,337.37790109216172,344.55884464504732,349.95631315012895,351.72868557689856,366.43199555264056,370.25046230726281,372.53240511799498,379.14030033549346,400.82614563874432
Barker_MC_06582,11.242997945861088,13.036540088772274,14.427093269421647,17.581472454230379,23.881402264759554,27.599579795937295,29.924585616034072,32.931516451958593,34.507657318368516,34.699118868840891,37.225762654197979,40.03985571577519,41.642552162022248,43.847200089660525,47.739811613878636,55.419054732288053,59.519456625740993,71.148107381878319,72.786024811800402,76.784168175133203,84.254188342097379,86.939871948007024,90.129465323055399,99.850688989692941,106.26138259752511,108.64131202009486,110.15138863455323,128.98220291579611,135.81522629512784,137.85365526060147,160.2682257866183,165.10132099344037,166.19505139017051,167.95373120852767,173.20132622389465,177.26043791746878,178.90546421984993,179.85859329812473,189.13517307290999,191.87448234457548,201.18481762061631,202.21559964176944,218.01393059324909,226.1182185275899,229.18479311360258,242.7289531175125,246.79357211438057,249.21861365225146,251.60275083008446,261.13310693237315,263.75482085492706,317.15362885056646,333.86451354470881,343.25064447391611,350.33196021723666,351.0006939958219,366.07302410256699,369.70713266174329,372.77925132029162,377.23070709225743,400.3309345417473
Barker_MC_06583,11.241849313940701,12.793271664751259,14.701600761303702,16.940461649453997,23.449499587399931,28.114572883566282,29.780360503929664,32.676452510125429,33.351061697323217,35.370643074125383,38.054694123399628,40.332789202762719,42.15406933513907,44.030314450722287,48.039644728980939,55.295964952729797,58.911212763884024,71.513682348814271,72.961198306213632,76.216437417901943,82.757459439837945,87.757345454050181,91.330372455710034,99.609873235976622,105.83259690684633,109.03598506334683,112.7767513526463,130.16839007562777,136.37149242175619,139.99257774217435,161.99556425255429,165.31126842916808,165.96068794569382,171.29990874106562,172.21170963211443,176.28666254627828,177.79946469503358,177.82080300033309,188.56281681079861,191.18254465966226,199.93067045546223,201.74505028134621,214.81357485744618,225.42106912494779,228.3155727659497,242.26780960823319,247.55044233741808,249.73463796835091,251.73148935639347,259.15539387980448,264.73672933914037,317.21477194758825,334.97933805807401,340.42996877839948,350.3386225596916,351.4946633152768,367.63936409969625,370.19847409698843,371.98480644050164,378.53962228938616,400.03683820567704
Barker_MC_06584,11.493682336667897,12.777942369754419,14.59824925752419,17.20766770118443,23.639313939553663,27.603776255131258,29.75152180428627,33.00715918283754,34.013899717825133,36.015231032320202,37.786381508565647,39.776324980714477,42.532039927508656,44.164818104756236,48.054201611445691,55.35231185680032,59.107775182232814,71.228449566448504,73.25437951590105,77.502260252155892,84.018728900630222,87.344372028690472,90.458786962547975,100.23286664939017,105.2716042143246,108.22540527564664,111.88621218608566,129.52503529256316,136.72513241776178,138.47855845034834,160.22602339980872,164.04149224214581,165.03890263184994,167.78800366374767,171.48513964539282,175.80689049318553,179.03471327497297,180.12144280116067,190.41009207519255,191.49669916747612,197.63804842402226,200.52765503327163,216.09539399472123,228.31646035091373,228.4814238602425,242.36024698466525,247.79457095422555,250.13728218344266,252.29582799267578,258.51402571047566,263.73628808919443,317.63621179450115,333.9233348965912,345.4133431351429,350.46145750856755,351.56548002483532,366.76734831183899,369.22467530819108,373.86609562781132,377.3749927193868,399.82886584427786
Barker_MC_06585,11.39203980927835,12.780079821735551,14.414719823659029,16.843249662209359,23.371385572438236,27.734246830088036,29.744543227863424,32.688027535591026,33.524087823504885,35.734136700315169,38.08994135974703,39.632241116976779,41.292501852146451,44.355751864101315,48.20688478741598,55.195760794760993,59.473862847760557,71.361084016516713,72.577874720332332,76.106388626302333,83.622635197741587,87.504119701225221,91.068436254091893,100.32217641295638,105.49477341838006,110.27472986092648,111.02140154291587,129.24272474496658,136.06738345133738,140.1248263654256,161.54134724963077,163.67582934020857,165.63772019134601,168.90507398161969,174.64136260885132,177.80098700244662,178.49587817081601,179.54229303576105,189.69937862936123,191.14738412104779,200.13588287666661,202.55581950392306,215.37657061722922,225.5177904991437,228.49232859051773,242.43396676733454,247.51329133235936,249.45372449719241,251.32557478187579,260.43616873447382,264.04881527845987,318.1167233790905,334.89995260072158,341.26403557368178,350.09503848242156,350.80015124249314,366.13674772324453,368.81912009521335,373.82375874783065,377.55886636045517,400.0389738511621
Barker_MC_06586,11.299132903456577,12.607388242661269,14.719193665808,16.851906486664785,23.898037613123215,28.371517492594844,29.858534594010482,32.57836644886418,33.384691178944337,35.775967469214777,37.375553036277644,39.279854565391012,41.318903268832941,43.959673709439002,47.937727132427611,55.445300968631599,59.071179307768531,71.412472599635109,72.281768246575808,77.343796641693075,84.538696019078486,87.232798910541405,90.232883454725112,100.37981506078611,106.83227852334501,110.31627144874624,112.94687398837598,129.64310658064846,135.99444030348684,138.34303653201124,160.69753787360247,164.99267992657514,165.49201392600494,169.45442506103731,171.90751698226353,176.81933290644474,177.92242505342372,179.00636736037535,189.35410406254371,191.38723289520567,198.37414528902747,199.95780690805384,215.32718862704459,226.06173291894473,229.2413661403364,242.41664483325914,246.5388205458537,249.82529569832948,252.3758004650623,259.82868566794593,265.35343974065393,318.12574830118564,336.04585259323335,342.8387251214557,350.97074664163335,351.94195547307612,366.28000725322164,370.13357482027948,374.03263081810741,378.08997040534223,399.17643549609261
Barker_MC_06587,11.464176222930956,12.654515685497351,14.430032604737121,17.275163191781338,24.21978147312235,27.737380552113446,29.61741805675959,32.765304603983495,34.231511845826454,34.849515945844338,37.959217472738835,39.150396284472166,42.31883124531732,43.160629786531061,47.828330609609552,56.050534741636334,59.10836535792977,71.696554517839061,73.419871242347398,77.075671747796051,84.112657169973275,87.623935280626284,90.49343706279447,100.97077608281791,106.07766229652998,111.07690863917469,113.03370760302825,128.32682856252433,136.12488357532771,138.45373895887295,160.31286537209834,163.66003313081555,164.25968508540092,168.85416443023755,172.02520592578028,175.99595473508037,178.8293267960768,179.60876232719633,188.67945625375162,193.34992302896015,198.83469639115563,199.93546512976715,216.03082738672884,228.19929816380744,228.55344025766021,242.31542924278804,246.74135958914866,248.74593508832473,251.87937404046923,260.88461097393207,262.43373929383688,317.69394272954617,337.7974499521597,345.00355706863729,349.63699813180972,352.13793681626328,366.61855737832025,370.06739517507697,372.8494153623397,378.6974112912157,399.91678249131559
Barker_MC_06588,11.341999132469715,12.964026392410668,14.719866584833531,17.308305672758227,23.998483402829585,27.962784318065172,29.524096856531983,32.579976997211176,34.086256840522537,34.794730654605765,36.901934410959967,40.265220050822059,42.109566144942448,43.594455471728374,47.94652289541424,56.025439577233584,59.694090086509775,71.40012148389026,72.388029555057116,76.488632005695123,83.269633223723716,87.949743405456218,91.214307551602374,99.793479811949339,106.12898256932979,109.86351529643061,110.60204634649932,129.13573321482025,135.74678836983358,138.97086429692649,160.28202615188198,164.58806674775695,164.63221054141937,170.27199578377395,173.18491032415596,174.97366901339561,177.10113294900913,180.21425019770342,188.76959627237537,190.09023378505003,198.77093340228961,201.21505093602474,215.58043475166428,226.4127509585357,228.91383666323125,241.74916997942717,246.34840050470007,249.09356398071705,251.79676163995509,260.89792630694797,263.5036914338915,318.31717925441711,335.78505731325475,345.14506451059015,349.52916505724244,351.56324777921969,366.29834127730692,368.39245472630677,371.7974660104627,377.18985909584455,400.37700736951547
Barker_MC_06589,11.387263228492889,12.800570125338533,14.682356092832197,17.005027070612638,23.54566569897683,27.92708447912235,29.605055397502152,32.858852588625005,34.536673030039388,34.874283162570755,38.071592314936694,39.588622177622213,42.248720327432927,44.325007953288882,47.373842154800705,55.553834974420944,58.744404401281713,71.417085351328069,72.566665704294266,76.853125543371476,84.859065199674291,87.942501630760546,90.065138427705904,98.586583586511367,104.94982282553248,109.07434627837414,110.561578619842,130.39471402925548,135.18884010180543,139.01233284819264,159.25744917511352,165.15579739678097,165.79792872395691,168.51450671479159,174.26713806762592,175.61651390979785,177.91019725382628,179.08392269704362,189.50613506502739,194.17548423516024,197.43880981834226,201.07803548293356,218.01913963613939,225.95028547118685,228.33914168329338,243.0265891274552,246.72920257335312,249.73142856425474,251.41185359244881,259.6940970657073,263.41284952342602,317.61236382655659,333.84135738572616,342.02791826724393,350.89117668347603,352.13965716491168,366.11077542892588,368.9178711685953,373.36730587681888,378.11708487636605,400.62831781250998
Barker_MC_06590,11.222415969486343,12.867534083219702,14.833191159703746,17.527688245544997,23.797847504741203,27.899907583776308,29.794521480590078,32.713280531052433,33.772587429617012,35.219929472233147,36.799608297653386,38.806342436331668,42.209520758248296,43.91095083446902,47.581807248689849,55.111074189282803,59.645597286074768,71.49660462250209,73.580181256576765,76.97387493947619,84.535840296674237,87.894686341499835,91.369531965326729,100.50257417012327,105.41809436195011,109.01920513704385,113.09763598278542,128.15816333950923,135.98003503361818,140.10975722883171,161.09376647511868,163.02918779596405,165.40988808802987,168.88741438656933,174.72467405796621,175.88377120804884,177.23513609481267,179.59921813039961,187.52216605079136,189.54798650381977,199.86165867691753,199.97146733425257,217.97308854955753,225.46384418265112,228.07182845210485,242.55850803815173,247.59888865548976,249.70957366994924,251.62104850851892,259.89554715294537,264.63491817394595,318.00126709999779,335.68627558841774,340.62714310273526,350.31492467557507,351.37009852740914,367.00249980676875,369.74830597638561,372.85882150916319,377.80340481956301,400.26695509412326
Barker_MC_06591,11.284307438504502,12.735683497378117,14.71748584702976,17.065215254494962,23.811678890742044,27.712034106309773,29.888297662616058,32.537261881103966,34.433638859627663,35.566708196023626,38.061965262089885,39.813869804603733,41.60380475313162,44.361939464793849,48.180820881747294,55.682865039454178,58.896476078771613,72.011295281497524,72.4792850333545,76.849372739513399,83.236270081504273,87.457494240925953,91.05887773837253,99.788145254419518,106.05919899506237,109.54340665480473,112.88320266555306,129.9021295470267,136.70835842953778,138.18996840359472,161.99207658678057,163.03759055218714,164.17069737974523,171.24697228499656,173.14959995797773,174.62406532465454,176.72706972617013,179.19887752532017,190.8952423782593,191.33198263739328,198.09855637912071,199.66299659460105,216.91388520393375,227.5858548650786,228.16069604384728,242.41648824224612,246.73470511905052,248.09497629201823,251.73925429978468,260.49991863229519,265.99289176529953,317.6079383393481,337.52243511862446,340.75521955902468,350.80768421660281,351.47683491591306,367.6689258001901,370.20817241004625,371.76549587930333,379.00148960493908,399.78856877466211
Barker_MC_06592,11.233886006854968,12.892747320116881,14.455588299365658,16.639248999763478,23.812972993804006,28.216853328741841,29.866330768079763,32.747438224279321,34.224579419119102,35.573448115152132,38.056287591227857,39.295265034488501,41.757634363259235,43.497205890089631,47.304410228431252,55.2704519551503,59.299085103270976,71.853256829314034,73.065827825447073,77.422108410678121,82.925579695241908,87.99952667025245,90.196555243873874,99.264515395909228,106.553074968722,111.21885419442202,112.85385377201392,129.90202617568767,135.98960548816225,137.57741758030681,162.010833131949,163.56472575909538,164.36992559056628,171.22599207106973,171.79365612698794,175.71520454754992,178.11465073097639,178.18884958387818,189.11366149566769,191.42041045227415,199.90293759118842,202.4655244911022,217.15752722163217,227.64840180058724,229.19455738743767,243.1383274518931,247.12882238231958,248.10030986487621,251.58905540518555,260.75839096011987,264.76653998159384,318.47908396664877,335.85490462549552,340.52875451864122,349.97792355531129,352.06791565514067,365.86051475414348,368.70657720787568,373.80407140896494,378.52702518778023,399.15922294426315
